Principle Component 1,Principle Component 2,Principle Component 3,SHUTTLECOCK POSITIION IN AIR(X) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
-1.6180652064104915,0.29897757349958143,0.597942899769898,9.172547435,1.0,2.019553461
-1.6285210264844512,0.30028652621210994,0.5796070148077753,9.192758983,1.0,1.921425482
-1.638976846558411,0.3015954789246382,0.5612711298456521,9.212595511,1.0,1.818544826
-1.6494326666323704,0.30290443163716685,0.5429352448835303,9.231391816,1.0,1.70945414
-1.6598884867063304,0.30421338434969525,0.5245993599214075,9.248971251,1.0,1.599919223
-1.6703443067802897,0.3055223370622236,0.5062634749592848,9.266753953,1.0,1.483548777
-1.6808001268542496,0.30683128977475216,0.48792758999716196,9.283041086,1.0,1.366982803
-1.6912559469282096,0.3081402424872809,0.4695917050350401,9.299895889,1.0,1.243505148
-1.7017117670021686,0.3094491951998092,0.4512558200729175,9.317616992,1.0,1.117034801
-1.7121675870761286,0.3107581479123376,0.4329199351107948,9.331766877,1.0,0.9846614
-1.7226234071500883,0.3120671006248659,0.414584050148672,9.349169737,1.0,0.848773839
-1.733079227224048,0.3133760533373945,0.39624816518654943,9.361719508,1.0,0.707631589
-1.7435350472980078,0.31468500604992306,0.3779122802244272,9.374152763,1.0,0.565578692
-1.7539908673719673,0.3159939587624514,0.3595763952623039,9.388833198,1.0,0.414231458
-1.7644466874459273,0.3173029114749799,0.3412405103001822,9.402812843,1.0,0.260140693
-1.7749025075198872,0.3186118641875085,0.3229046253380592,9.414891269,1.0,0.103232756
-0.49069927604325064,0.22942906372899308,2.516051561793994,4.075872281,1.001324356,1.66355719
-0.5011550961172102,0.2307380164415215,2.497715676831871,4.15345457,1.002678559,1.725431726
-0.5116109161911702,0.23204696915405,2.4793797918697487,4.22735892,1.003968565,1.786651215
-0.5220667362651298,0.23335592186657844,2.461043906907626,4.302989518,1.005288702,1.846781641
-0.5325225563390894,0.23466487457910692,2.4427080219455037,4.377686723,1.006592546,1.90446708
-0.5429783764130491,0.23597382729163535,2.424372136983381,4.450323371,1.007860424,1.963446035
